ID_REF	IDENTIFIER	GSM88918	GSM88914	GSM88919	GSM88915	GSM88917	GSM88913	GSM88916	GSM88912
rbsK_b3752_at	rbsK	nan	nan	nan	nan	nan	214.3	519.4	nan
yafB_b0207_at	dkgB	228.7	320.6	nan	384.7	211.3	246.7	301.3	198.8
IG_2549_4125976_4134619_rev_at	/start=4125976 /end=4134619 /direction=+ /description=intergenic region	159.2	213	235.9	251.3	148.3	171.7	178.4	152.7
IG_2355_3817119_3819054_fwd_at	/start=3817119 /end=3819054 /direction=+ /description=intergenic region	213.3	296	477.9	508.4	nan	179.3	nan	183.3
uidA_b1617_at	uidA	nan	nan	542.8	557.3	317.3	301.2	370.6	290.1
IG_935_1496660_1497492_rev_at	/start=1496660 /end=1497492 /direction=+ /description=intergenic region	209.2	255.6	345	460.1	97.7	153.9	270.6	182.3
caiE_b0035_at	caiE	267.2	205.8	354.1	606.1	198.8	150	196.8	109.7
hipA_b1507_at	hipA	414.9	325.4	543.2	739.4	365.3	305.5	286.8	217.5
frwB_b3950_at	frwB	240.1	158.8	243.6	345.4	175	138.8	135.8	87.6
ybhK_b0780_at	ybhK	490.4	380.8	613.4	734.5	447.9	373	413.2	333.9
b1360_at	ydaV	528.7	431.4	554.1	621.9	407.3	394.1	398.6	291
b2342_at	fadI	1178.4	820	1176.8	1167.1	796.3	783.1	803.9	482.3
rnd_b1804_at	rnd	709.1	514.8	677.2	817.6	387.9	439.4	450.9	317.5
malY_b1622_at	malY	nan	nan	196.4	240.4	146.5	95.2	134	121.8
ompG_b1319_at	ompG	nan	136.2	286.8	354.7	nan	131.9	nan	nan
ybbL_b0490_at	ybbL	209.9	122.9	nan	319.8	216.8	124.8	196.8	156.8
ybdG_b0577_at	ybdG	170.1	nan	236.1	258.6	140.2	90.2	120.4	129.4
IG_887_1409973_1410023_rev_at	/start=1409973 /end=1410023 /direction=+ /description=intergenic region	388.9	216	366.9	654	290	175.2	247.8	306.6
b0257_at	b0257	419.4	269.2	343.2	432.4	308.5	209.2	289.7	263.4
yacL_b0119_at	yacL	1168.4	1309.4	1960	1979.1	1306.4	864	1284.1	1116.6
ppiB_b0525_at	ppiB	1544.9	1437.1	2924.8	2295.9	1885.6	954.8	1831.2	1492.1
yciH_b1282_at	yciH	408.7	418.8	664	687.8	433.8	308	372	425.6
bolA_b0435_at	bolA	1661.1	1625.3	3134.7	2670.7	1335.1	1169.1	1356.7	1550.2
sohA_b3129_at	sohA	1110	1091.5	2816	2059.5	956.9	692.9	802.1	923.3
torA_b0997_at	torA	740.2	553.9	1079.9	1014.2	451.9	300	515.9	604.8
IG_2640_4272241_4273049_fwd_at	/start=4272241 /end=4273049 /direction=+ /description=intergenic region	93.9	nan	160.1	173.5	68.7	nan	59.3	83.9
yidR_b3689_at	yidR	nan	nan	nan	356.7	nan	155	nan	nan
yieC_b3720_at	bglH	nan	nan	nan	212	nan	86.7	nan	nan
LAMCG_mRNA-pr_w_at	LAMCG_mRNA-pr_w_at	nan	181.4	267	nan	152.8	158.8	nan	nan
yjiJ_b4332_at	yjiJ	nan	nan	nan	285	nan	144.6	nan	nan
yjiW_b4347_at	symE	nan	nan	nan	485.3	nan	262.3	nan	nan
rfaH_b3842_at	rfaH	nan	211.1	nan	322.9	nan	nan	139.2	162.7
yeaT_b1799_at	yeaT	nan	537	816.7	729.3	423.5	459.1	595	503.4
moaD_b0784_at	moaD	636.3	601	1470.6	1221.1	558	719.2	932.2	772.6
b1525_at	yneI	632.6	742.3	1011.1	948.1	511.1	463.2	684.6	594.9
yffG_b2468_at	yffG	631.3	790.5	1122.4	930.2	491.1	387.9	701.1	572.8
himD_b0912_at	ihfB	2027.8	2705.2	7693	5786.1	1672.1	1113.4	3169.1	3007.3
yahO_b0329_at	yahO	2515.6	2323.3	5547.1	5710.5	1462.3	703.6	4218.1	1425.7
argT_b2310_at	argT	1266.2	1248.7	2526.9	1906.5	876.7	815.9	1483.9	875.8
hmpA_b2552_at	hmpA	505.8	494.2	855.9	774.2	415.2	409	506.8	420.3
b2666_at	yqaE	1088.5	976.6	1820.3	1323.1	786.4	668.2	1072.3	878.5
b0542_at	renD	nan	nan	nan	308.8	nan	nan	99.7	167.8
b1568_at	ydfX	nan	283.7	618.3	465.6	nan	197.5	nan	nan
ybaP_b0482_at	ybaP	234.1	283.1	399.4	405	340	226.3	206.9	264.7
IG_423_656341_656514_fwd_at	cspE	425.7	670.6	948.8	823.2	706.2	528.1	410.8	553
celC_b1736_at	celC	118.2	215.6	278.5	320.4	220.1	147.3	173.1	189.1
stpA_b2669_at	stpA	nan	287.7	384.5	397.7	nan	156.7	222.6	210.8
b1933_at	yedN	126.8	nan	301.9	274.3	nan	114	nan	nan
fruL_b0079_at	fruL	nan	nan	nan	438	nan	nan	89.6	116.1
b0805_at	Z1026	157.7	426.9	nan	297.9	nan	133.2	nan	nan
b1180_at	c1628	nan	nan	nan	833.5	636.2	nan	429.3	474.4
yibL_b3602_at	yibL	466.7	640.3	782.5	902.9	517.6	334.7	450.1	490
IG_948_1509434_1509677_fwd_at	/start=1509434 /end=1509677 /direction=+ /description=intergenic region	165.2	217.4	247	382.4	163.6	82.2	128.6	141
yfiK_b2578_at	yfiK	nan	308.7	nan	477.9	269.8	188.2	197.5	242
ycfT_b1115_at	ycfT	160.6	nan	347.5	509.8	nan	156.5	nan	nan
ycbC_b0920_at	ycbC	nan	nan	467.2	647.8	309.9	237.3	285.4	347.4
citB_b0620_at	dpiA	268.8	273.2	332.1	395.7	172.2	245.5	242.7	251.7
yfbS_b2292_at	yfbS	nan	200.9	284.2	280.1	116.4	176.7	192.8	167.2
IG_442_683636_683752_rev_at	/start=683636 /end=683752 /direction=+ /description=intergenic region	63.3	81.2	98.2	157.3	28.1	71.8	99.3	75.4
b1438_at	Z2281	345	472.4	939.9	979.2	204.2	331.8	467.6	537
ybjH_b0843_at	ybjH	nan	171.3	316.1	333.9	64.4	98.6	163.3	209.2
b3021_at	mqsA	382.4	436.8	734.9	777.5	265.9	308.9	409.9	537.9
IG_2018_3244163_3244276_fwd_at	/start=3244163 /end=3244276 /direction=+ /description=intergenic region	nan	167.5	221.9	261.9	105.6	137.4	nan	nan
IG_2038_3267469_3272922_fwd_f_at	/start=3267469 /end=3272922 /direction=+ /description=intergenic region	190	187.5	249.3	292.7	119.4	148.3	146.6	203.1
yafP_b0234_at	yafP	338.6	260.3	443	708.8	153	232.4	248.9	382.2
b0834_at	yliF	377.2	217.3	384	512.9	125.3	182.8	148.1	248.2
IG_1389_2190817_2191078_rev_at	/start=2190817 /end=2191078 /direction=+ /description=intergenic region	159.4	94.6	168.7	279.6	69.9	101.7	116.7	121.2
IG_1938_3117129_3117612_rev_at	/start=3117129 /end=3117612 /direction=+ /description=intergenic region	nan	nan	78.9	98.5	25.9	37.9	32.7	46.2
IG_2873_4620670_4622463_fwd_at	serB	240.9	235.3	nan	207	103.2	127.9	111.4	133.6
IG_929_1489875_1490493_fwd_at	/start=1489875 /end=1490493 /direction=+ /description=intergenic region	nan	nan	243.4	310.3	139.4	173.4	155.6	186.4
b2275_at	yfbP	131.1	168	199.7	332.1	58.1	72.2	71.9	nan
yhgN_b3434_at	yhgN	269.9	297.5	345.8	483.6	169.2	184.1	197.1	252.6
IG_1327_2058937_2059037_rev_at	/start=2058937 /end=2059037 /direction=+ /description=intergenic region	165	172.1	223.2	276.1	95.7	92.5	95.1	132.4
caiB_b0038_at	caiB	395.4	431.7	498.8	608.4	281.9	297.6	300.8	353
ymcC_b0986_at	ymcC	nan	295.7	353.1	482.1	116.1	136.5	153.1	nan
yedK_b1931_at	yedK	733.7	857.6	913.1	1151.3	393.5	400.3	521.8	571.1
IG_1522_2441791_2446625_fwd_at	/start=2441791 /end=2446625 /direction=+ /description=intergenic region	222.9	268.6	283.8	343.6	182.1	195.8	188.2	228.2
yheD_b3323_at	gspA	310.3	326.4	533	465	187.8	222.1	210.9	261
wcaH_b2051_at	wcaH	407.8	428	649.4	585.8	238.5	257.7	309.2	321.8
fldA_b0684_at	fldA	1974.4	1964.4	3615.7	2831.5	939	780.2	1031.9	1333
IG_1570_2518693_2519612_rev_at	/start=2518693 /end=2519612 /direction=+ /description=intergenic region	141.9	158.6	243.9	307.6	102.8	121.4	102	159.2
IG_2535_4110336_4110546_fwd_at	/start=4110336 /end=4110546 /direction=+ /description=intergenic region	95.8	99.3	155.6	188.6	75.1	83.4	65.5	103.6
yhdU_b3263_at	yhdU	nan	nan	284.8	348.3	nan	141	104.8	172.3
IG_299_464025_466623_fwd_at	/start=464025 /end=466623 /direction=+ /description=intergenic region	nan	211.3	nan	304.7	154.7	171.2	nan	nan
farR_b0730_at	mngR	243.4	239.8	358.6	455	175	178	155.8	233.5
IG_1208_1892756_1898052_rev_at	/start=1892756 /end=1898052 /direction=+ /description=intergenic region	222.2	217.6	348.8	403.4	153.2	169.3	155	216
ybcS_b0555_at	rrrD	310.3	391.8	534.7	652.4	233.1	214.3	196.5	304.5
b0539_at	c1534	243.1	317.8	409.9	450.3	216.6	244.9	203.5	315.2
IG_1520_2438141_2438404_rev_at	/start=2438141 /end=2438404 /direction=+ /description=intergenic region	225.4	314.3	413.1	454.9	198.7	216.3	176.9	313.6
hycC_b2723_at	hycC	159.6	187.5	396.5	395.3	95	170.7	124.7	179.4
IG_1310_2034709_2036977_fwd_at	/start=2034709 /end=2036977 /direction=+ /description=intergenic region	110.3	169.7	238.3	336.8	52.6	114.7	79.4	114.2
b2534_at	Z3802	236.7	230.5	416.5	534.1	103.7	211.7	124.2	211.6
IG_402_621413_622776_rev_at	/start=621413 /end=622776 /direction=+ /description=intergenic region	nan	55.2	115.4	209.3	nan	49.4	24.4	54.1
IG_2394_3885822_3886063_fwd_at	/start=3885822 /end=3886063 /direction=+ /description=intergenic region	65.4	71.5	151.7	179.7	30.8	59	33.5	57.7
yghR_b2984_at	yghR	nan	254.6	nan	455	nan	187.2	nan	nan
lit_b1139_at	lit	nan	nan	nan	190.1	39.7	45	130.6	78.7
yadK_b0136_at	yadK	93.6	122.8	135.9	283.2	nan	75.8	nan	nan
b1489_at	Z2221m	257.6	221.7	286.1	474.8	150.4	159.6	nan	nan
flu_b2000_at	c3655	nan	nan	nan	nan	nan	182.7	666.5	497.2
IG_628_996736_1005713_rev_at	/start=996736 /end=1005713 /direction=+ /description=intergenic region	nan	64.7	90.7	186.5	nan	40.5	nan	nan
yfdE_b2371_at	yfdE	158.9	161.1	280.9	405.9	79.8	86.4	nan	110.6
IG_1380_2176657_2180054_rev_at	/start=2176657 /end=2180054 /direction=+ /description=intergenic region	nan	199.4	310.3	456.1	109.1	125.1	nan	nan
yifB_b3765_at	yifB	nan	312.1	394	526.8	228.3	236.4	nan	nan
umuC_b1184_at	umuC	nan	nan	nan	372.9	nan	138.7	175.2	230.3
dsbG_b0604_at	dsbG	397.1	458.2	630.7	780.2	305.2	303.1	473.1	414.1
IG_575_902958_903174_rev_at	/start=902958 /end=903174 /direction=+ /description=intergenic region	1327.6	1450.4	1615	2007.5	877.2	786.8	1255.7	1212.5
aroP_b0112_at	aroP	nan	287.7	nan	470.5	219.3	174.3	233.1	296.7
ydjX_b1750_at	ydjX	99.5	176.1	187.5	327.7	113.2	96	158.9	nan
idnK_b4268_at	idnK	nan	78.5	nan	197.2	57.9	42.2	93.8	80
IG_202_317807_317899_rev_at	/start=317807 /end=317899 /direction=+ /description=intergenic region	30.8	82.1	90.5	163.5	nan	51.5	nan	nan
cchB_b2456_at	cchB	309.7	429.7	605.4	689.9	354.8	285.4	402.4	428.9
IG_828_1311688_1312741_rev_at	/start=1311688 /end=1312741 /direction=+ /description=intergenic region	134.8	181.1	217.6	445.3	111.2	149.8	167.4	160.1
IG_2057_3298918_3302213_rev_at	/start=3298918 /end=3302213 /direction=+ /description=intergenic region	92	129.1	126	224.4	86.9	92.5	103.8	107.9
b1503_at	ydeR	86.3	129.9	172.1	353.1	64.5	78	nan	nan
b2667_at	ygaV	nan	nan	nan	575.6	nan	nan	319.2	339.4
b1965_at	yedS	155.2	200.1	221.4	345.7	115.2	122	154.2	165.5
yaeF_b0193_at	yaeF	80.1	111.9	144.2	267.5	63.7	57.2	89.5	96.1
csgA_b1042_at	csgA	nan	nan	nan	654.5	nan	224.8	259	nan
MYP1CRE_ORF1_at	MYP1CRE_ORF1_at	nan	nan	nan	nan	nan	nan	80.6	76.9
IG_1464_2347493_2347954_rev_at	/start=2347493 /end=2347954 /direction=+ /description=intergenic region	53.2	95.6	142	175.3	52.8	76.8	nan	nan
IG_1373_2165543_2165623_rev_at	/start=2165543 /end=2165623 /direction=+ /description=intergenic region	176.1	279.1	384.4	515.6	153.9	200	247.4	222.8
IG_1846_2974037_2975658_rev_at	/start=2974037 /end=2975658 /direction=+ /description=intergenic region	nan	156.4	230.6	311.3	98.7	108.6	130.2	131.9
IG_1467_2354732_2354923_fwd_at	c2785	270.7	320.2	441.4	489.1	184.2	256.4	nan	nan
yhiH_b3486_at	yhiH	nan	nan	nan	nan	nan	249.3	350	354.3
yjfK_b4183_at	yjfK	nan	238.1	361	420.6	nan	185.3	188	191.6
b1485_at	Z2225	nan	nan	384.1	392.4	184.1	186.1	218.1	nan
b2865_at	ygeR	nan	nan	nan	nan	nan	nan	242.7	268.1
b1171_at	ymgD	187.4	270.9	424	461.9	164.1	171.2	195	221.9
ybjD_b0876_at	ybjD	nan	402.7	474.3	539	309.2	332.7	338.3	360.1
narZ_b1468_at	narZ	nan	nan	nan	nan	nan	nan	413.8	389.5
yeaV_b1801_at	yeaV	nan	334.7	330.7	461.6	nan	218.3	nan	nan
yhdW_b3268_at	yhdW	308.7	345.9	531.9	589.6	253.4	296.7	nan	nan
ygjN_b3083_at	ygjN	131.7	144.8	289.9	333.4	81	88.4	134.2	134.7
ylbB_b0516_at	ylbB	nan	nan	nan	447.5	nan	198.5	262.1	214.8
yfjP_b2632_at	yfjP	220.6	201.2	326.8	432.2	169.9	170.1	nan	nan
b1643_at	Z2658	nan	nan	nan	289.9	nan	145.4	161.9	172.7
ycgY_b1196_at	ycgY	nan	174.2	168.6	236.2	nan	nan	nan	nan
hycB_b2724_at	hycB	253	331	339.5	405.1	153.6	261.1	nan	nan
yegW_b2101_at	yegW	nan	nan	nan	418.2	nan	nan	215.8	231
IG_1796_2875642_2890236_fwd_at	/start=2875642 /end=2890236 /direction=+ /description=intergenic region	87	111.1	111.4	151.5	46.2	79.2	nan	nan
b4285_at	b4285	223.1	355.7	353.4	549.7	105.8	241.2	254.4	285.1
IG_185_290571_291545_rev_at	/start=290571 /end=291545 /direction=+ /description=intergenic region	94.8	98	101.7	229.8	41.9	74.8	nan	nan
ygbM_b2739_at	ygbM	nan	nan	nan	367	nan	217.3	228	245.1
IG_812_1288356_1291731_rev_at	/start=1288356 /end=1291731 /direction=+ /description=intergenic region	nan	92	110.1	159.9	53.2	84.4	88.5	106.1
IG_2312_3741840_3741956_fwd_at	/start=3741840 /end=3741956 /direction=+ /description=intergenic region	nan	247.4	315.1	480.3	122.3	227.1	nan	nan
yjeR_b4162_at	orn	nan	nan	nan	645	nan	nan	422	443.3
b2375_at	yfdX	183.5	235.2	255.3	394.6	108.4	206.6	nan	nan
pdhR_b0113_at	pdhR	nan	nan	nan	nan	nan	167.4	217.9	301.5
IG_2641_4272690_4274638_rev_at	/start=4272690 /end=4274638 /direction=+ /description=intergenic region	nan	172.7	209.4	351	54.7	140.4	nan	nan
yahA_b0315_at	yahA	nan	195.2	nan	538.2	nan	144.4	201.9	238.8
IG_1376_2168162_2169416_rev_at	gatR	nan	201.2	209.4	501.9	57.7	156.7	nan	238
b2866_at	Z4205	nan	nan	nan	nan	nan	276.8	466.7	645.1
b3975_at	Z5547	74.1	148.1	135.6	242.5	45.8	110.4	nan	nan
IG_1025_1635810_1635977_rev_at	/start=1635810 /end=1635977 /direction=+ /description=intergenic region	47.7	63.6	59.7	91.3	34.9	53.6	52.6	59.6
yedV_b1968_at	yedV	38.3	76.3	47.2	131.8	nan	45.3	56.8	85
ydaQ_b1346_at	ydaQ	118.7	nan	121.6	285	nan	98.2	nan	nan
ykgF_b0307_at	ykgF	nan	nan	nan	330.1	nan	nan	241.1	248.7
IG_881_1402605_1404586_rev_at	mcaS	nan	229.1	nan	409.9	87.2	167	nan	nan
yfaO_b2251_at	yfaO	290.6	nan	527.1	543.6	nan	352.9	340.7	391.5
IG_226_356679_358022_fwd_f_at	/start=356679 /end=358022 /direction=+ /description=intergenic region	nan	nan	175.9	266.3	87.5	131.8	nan	nan
yhcF_b3219_at	yhcF	nan	nan	nan	280.4	nan	nan	158.1	170.4
IG_398_611718_618606_rev_at	/start=611718 /end=618606 /direction=+ /description=intergenic region	104.6	198.2	171.9	277.4	74.2	117.9	nan	nan
ydfA_b1571_at	ydfA	74.7	199.4	158.7	265.3	77.1	125.7	nan	nan
b1367_at	b1367	nan	nan	153.8	261.8	50.7	87.3	nan	nan
kup_b3747_at	trkD	nan	nan	nan	nan	nan	nan	236.2	234.8
IG_2093_3359576_3359746_fwd_at	/start=3359576 /end=3359746 /direction=+ /description=intergenic region	nan	54.1	45.6	157.6	17.7	49.2	nan	nan
yjhI_b4299_at	yjhI	nan	nan	nan	351	nan	nan	268.5	125.2
dsdA_b2366_at	dsdA	nan	349.6	307.9	389.7	207.9	300.7	nan	nan
pspF_b1303_at	pspF	nan	nan	nan	310.3	nan	nan	205.9	211.1
IG_1629_2618181_2618265_rev_at	uraA	63.5	88.6	95	158.6	37.5	65.9	59.6	77.6
IG_623_984933_985116_rev_at	/start=984933 /end=985116 /direction=+ /description=intergenic region	104.4	142.9	175.3	288.5	64.9	121.2	106.6	131.3
IG_691_1103630_1103669_fwd_at	/start=1103630 /end=1103669 /direction=+ /description=intergenic region	44.2	70.6	65.6	130.4	26.1	44.6	49.9	58
b1458_at	Z0275	nan	99.7	nan	255.8	nan	51	55.2	69.6
IG_391_603887_603993_rev_at	/start=603887 /end=603993 /direction=+ /description=intergenic region	nan	nan	145.1	263.9	nan	76.1	80.1	99.5
IG_1715_2756622_2759371_rev_at	/start=2756622 /end=2759371 /direction=+ /description=intergenic region	97	127.5	129.1	225.3	51.5	85.6	77.2	91.3
IG_486_765099_783104_rev_at	c0820	128.2	145.1	146.6	232.8	85.8	117.8	119.5	125.9
IG_585_918344_921588_rev_at	/start=918344 /end=921588 /direction=+ /description=intergenic region	106.5	195	160.4	262.1	76.1	121.4	100.2	133.4
b2345_at	yfdF	126	118	156.9	254.5	62.3	101.2	nan	nan
b3007_at	Z4360	nan	nan	nan	109.5	nan	nan	41.4	58.2
IG_1046_1655518_1664547_rev_at	/start=1655518 /end=1664547 /direction=+ /description=intergenic region	nan	87	101.9	152.6	nan	76	66.1	81.5
IG_2338_3791326_3795865_rev_at	/start=3791326 /end=3795865 /direction=+ /description=intergenic region	nan	86.2	109.6	183.3	24.3	86.1	nan	nan
yajI_b0412_at	yajI	nan	nan	nan	350.1	nan	nan	102.5	138.9
IG_852_1349785_1349851_rev_f_at	/start=1349785 /end=1349851 /direction=+ /description=intergenic region	36.6	61.9	104.4	159.3	12.3	49.2	33.7	54.5
IG_2233_3606628_3608146_rev_at	/start=3606628 /end=3608146 /direction=+ /description=intergenic region	73.8	94.1	100.6	182.6	40.6	63.1	53.4	92.1
b2001_at	c3664	nan	nan	nan	492.9	nan	nan	250.7	191.7
ebgC_b3077_at	ebgC	154.2	210.3	209.2	306.5	109.1	158.8	nan	nan
IG_1610_2573898_2574117_rev_at	/start=2573898 /end=2574117 /direction=+ /description=intergenic region	nan	75.5	57.4	162.9	nan	30.8	44.1	28.8
b1567_at	intK	101.9	135	145.8	309.8	71.6	96	nan	nan
b2758_at	casC	nan	nan	nan	185.3	nan	nan	63.6	47.2
IG_1007_1616243_1617200_fwd_at	/start=1616243 /end=1617200 /direction=+ /description=intergenic region	nan	nan	nan	105.3	nan	nan	46.8	42.9
IG_1020_1628938_1629025_rev_at	/start=1628938 /end=1629025 /direction=+ /description=intergenic region	nan	nan	33.1	106.8	nan	15.8	nan	nan
IG_2458_3991673_3997904_rev_at	/start=3991673 /end=3997904 /direction=+ /description=intergenic region	230.7	254.7	nan	344.2	166.2	199.7	nan	nan
IG_2352_3814177_3817114_rev_at	/start=3814177 /end=3817114 /direction=+ /description=intergenic region	129.7	156.6	159.9	275.4	82.1	103.4	nan	nan
yeaS_b1798_at	yeaS	88.6	112	103.9	189.7	nan	66.7	nan	72.5
argI_b4254_at	argI	350	395.9	nan	535.3	nan	244.7	241.9	282.3
IG_419_645804_645853_rev_at	/start=645804 /end=645853 /direction=+ /description=intergenic region	nan	nan	45.1	58.2	18.3	26.2	nan	nan
IG_1559_2506263_2506480_rev_at	/start=2506263 /end=2506480 /direction=+ /description=intergenic region	nan	95.4	nan	140.6	43.2	66	nan	nan
IG_891_1415788_1416031_rev_at	/start=1415788 /end=1416031 /direction=+ /description=intergenic region	nan	nan	92.4	243.7	nan	nan	46.4	44.5
IG_748_1200256_1200291_rev_at	/start=1200256 /end=1200291 /direction=+ /description=intergenic region	nan	74.3	72.8	113	45.4	58.4	70.8	77.9
pheM_b1715_at	pheM	159.1	186.3	144	255.7	77.1	105.5	123.8	167.2
ycjZ_b1328_at	c1802	nan	78.6	118.7	257.7	nan	43.2	76.5	141.1
yfjK_b2627_at	yfjK	210.8	nan	244.2	306.8	149.6	176.9	173.7	211.7
b4250_at	bdcR	107.7	132.8	140.8	211.9	52.5	69	94.8	131.6
IG_2814_4535163_4535226_rev_at	/start=4535163 /end=4535226 /direction=+ /description=intergenic region	125.1	144.1	163.3	232.9	63.5	102.3	112.4	138.6
b1973_at	Z3065	nan	nan	nan	215.7	nan	nan	83.9	72
wcaK_b2045_at	wcaK	nan	nan	229.7	480.2	nan	266.8	nan	nan
ykgI_b0303_at	ykgI	nan	190.9	149.4	368.7	nan	64.3	nan	nan
b1560_at	ydfU	nan	nan	nan	247.1	nan	nan	65.4	78.9
ygcY_b2788_at	ygcY	543.3	504.4	521.5	721.8	366.2	545.6	nan	nan
yodB_b1974_at	yodB	nan	143.6	173.7	292.3	52.6	65.2	nan	nan
ybbM_b0491_at	ybbM	nan	nan	nan	312	nan	129.1	203.3	125.9
ybcT_b0556_f_at	c1563	nan	183	268.7	369.2	nan	214.1	nan	nan
yfaH_b2238_at	yfaH	nan	215.4	128.4	330.6	58.6	89	nan	nan
ycjM_b1309_at	ycjM	146	186.9	147.7	268.6	nan	112.7	62.5	nan
IG_141_236799_236930_fwd_at	/start=236799 /end=236930 /direction=+ /description=intergenic region	298.8	359.1	416.4	496	206.9	172.1	170.2	nan
tynA_b1386_at	tynA	160.7	237.3	292.4	336.9	nan	101.2	104.8	nan
IG_832_1320971_1321061_rev_at	/start=1320971 /end=1321061 /direction=+ /description=intergenic region	184.9	217.3	445.9	469.1	104.2	94.9	76.2	1154.7
b0332_at	b0332	316.8	323.4	433.7	415.8	272.5	144.6	173.7	nan
IG_8_9192_9305_fwd_at	/start=9192 /end=9305 /direction=+ /description=intergenic region	nan	nan	nan	nan	nan	nan	155.9	222.7
fliF_b1938_at	fliF	349	357.8	515	581	326.7	165.7	212.4	nan
b1504_at	Z2204	142.2	183.9	207.7	285.9	nan	95.7	53.4	nan
IG_2001_3216718_3218555_rev_at	/start=3216718 /end=3218555 /direction=+ /description=intergenic region	nan	nan	nan	nan	nan	nan	75.7	109.4
yieI_b3716_at	cbrB	nan	nan	nan	246.3	nan	66.4	nan	nan
IG_1030_1640092_1643920_fwd_at	/start=1640092 /end=1643920 /direction=+ /description=intergenic region	157.5	188.8	196	279.9	89.2	109.8	nan	nan
ybjW_b0873_at	hcp	nan	nan	nan	256.5	nan	nan	141.3	nan
IG_1772_2828802_2830498_fwd_at	/start=2828802 /end=2830498 /direction=+ /description=intergenic region	62.7	79.4	66.6	110.2	11.3	25.2	17.8	nan
b2832_at	c3427	nan	nan	212.1	261.5	105.4	171.4	nan	196.7
glyX_b4164_s_at	glyX	nan	nan	nan	nan	nan	nan	1853.2	3684.4
IG_521_818971_819106_fwd_at	/start=818971 /end=819106 /direction=+ /description=intergenic region	nan	nan	nan	181.6	nan	84.4	nan	nan
IG_2131_3418860_3418957_fwd_at	yhdX	nan	204.7	179.2	255.2	nan	128.9	43.7	nan
b1155_at	tfaP	nan	112.8	146.4	334.6	nan	86.8	52.6	nan
pphA_b1838_at	pphA	nan	nan	nan	nan	nan	244.7	nan	259.5
IG_1866_2996893_2997005_rev_at	/start=2996893 /end=2997005 /direction=+ /description=intergenic region	172.8	188.2	212.5	340.8	94.8	151.5	109.9	330.8
IG_1080_1710183_1710792_fwd_at	/start=1710183 /end=1710792 /direction=+ /description=intergenic region	nan	160.2	161.2	319.6	nan	113.3	nan	nan
ruvB_b1860_at	ruvB	nan	nan	nan	765.3	374.5	nan	367.4	683.9
IG_2595_4202224_4205724_fwd_f_at	/start=4202224 /end=4205724 /direction=+ /description=intergenic region	142.4	241.4	246.2	327.9	151.7	216.2	160.8	291.1
IG_952_1516871_1518986_rev_at	/start=1516871 /end=1518986 /direction=+ /description=intergenic region	nan	130.4	113.5	208.9	nan	96.4	57.4	nan
asnC_b3743_at	asnC	nan	nan	nan	372.2	nan	226.3	nan	242.3
cadC_b4133_at	cadC	116.3	40.2	nan	162.8	nan	nan	32	nan
ygeY_b2872_at	ygeY	nan	nan	nan	nan	nan	nan	227.3	515.6
phnJ_b4098_at	phnJ	654.4	569.3	943.4	974	417.2	539.1	nan	nan
IG_1332_2065344_2066973_rev_at	/start=2065344 /end=2066973 /direction=+ /description=intergenic region	nan	138	nan	328.9	nan	118	61.4	278.3
tar_b1886_at	tar	nan	nan	812.7	763.2	446.1	405.6	275.7	nan
yhiL_b3490_at	yhiL	126.5	106.4	176.7	289	51.5	71.8	42.3	nan
b1044_at	Z1678	191.6	203.5	319.2	526.6	156	172.7	99.7	nan
IG_47_75481_75643_rev_at	/start=75481 /end=75643 /direction=+ /description=intergenic region	nan	nan	nan	nan	nan	nan	80.1	205.5
IG_1130_1786303_1786458_fwd_at	/start=1786303 /end=1786458 /direction=+ /description=intergenic region	462.3	654.3	1206.3	1549.2	477.7	618.3	351.3	1701.2
cspH_b0989_at	cspH	240.8	262.3	486.3	657.3	303.8	288.8	142.8	491.7
dut_b3640_at	dut	nan	nan	nan	nan	nan	nan	428.3	617.6
IG_1346_2085091_2085350_rev_at	/start=2085091 /end=2085350 /direction=+ /description=intergenic region	nan	181.7	276.5	454.4	143	116.5	nan	194.1
yqiH_b3047_at	yqiH	61.1	74.5	149.3	228.1	55.8	89.8	39.5	nan
b1696_at	Z2724	nan	nan	nan	262.1	nan	nan	61.3	nan
btuR_b1270_at	btuR	nan	nan	nan	nan	nan	nan	351	514.7
yibD_b3615_at	yibD	123.3	182.1	151.6	295.8	84.6	178.8	nan	nan
yheE_b3324_at	yheE	162.2	202	248.8	380.5	116.8	162	nan	nan
b1310_at	ycjN	nan	nan	nan	516.7	nan	nan	172.8	nan
fimD_b4317_at	fimD	nan	nan	nan	nan	nan	nan	225	338.4
yrhA_b3443_f_at	yrhA	nan	nan	63.4	187.5	nan	45.6	nan	29.9
yheK_b3333_at	gspL	nan	212.4	nan	353	136.3	126.3	nan	nan
IG_939_1500180_1500480_fwd_at	/start=1500180 /end=1500480 /direction=+ /description=intergenic region	nan	nan	nan	272.3	nan	nan	141.6	nan
ybfB_b0702_at	ybfB	72	nan	68.8	164.1	44.4	59.4	nan	nan
yjcB_b4060_at	yjcB	223.3	220.7	267.4	320	146.6	232.8	nan	224
IG_2183_3509764_3510271_rev_f_at	/start=3509764 /end=3510271 /direction=+ /description=intergenic region	nan	nan	nan	378.6	nan	nan	196	nan
yaiS_b0364_at	yaiS	nan	69.5	75.5	186.8	nan	46	nan	nan
